ID,frequency,source,destination,start,stop,duration,conflicts,days,timeSpentInDay
703,Ka Band,Sat1,Svalbard,20.087003292515874,20.09450329374522,0.0075000012293457985,[],[20],[0.0075000012293457985]
704,Ka Band,Sat1,Svalbard,20.15800330415368,20.166003305464983,0.008000001311302185,[],[20],[0.008000001311302185]
706,Ka Band,Sat1,Svalbard,20.294003326445818,20.30750332865864,0.013500002212822437,"[{'Item1': 285, 'Item2': 3}]",[20],[0.013500002212822437]
707,Ka Band,Sat1,Svalbard,20.36450333800167,20.37800334021449,0.013500002212822437,"[{'Item1': 286, 'Item2': 3}]",[20],[0.013500002212822437]
711,Ka Band,Sat1,Svalbard,20.647503384388983,20.654503385536373,0.007000001147389412,[],[20],[0.007000001147389412]
717,Ka Band,Sat1,Svalbard,21.087003456428647,21.094503457657993,0.0075000012293457985,[],[21],[0.0075000012293457985]
721,Ka Band,Sat1,Svalbard,21.364003501832485,21.377503504045308,0.013500002212822437,"[{'Item1': 300, 'Item2': 3}]",[21],[0.013500002212822437]
722,Ka Band,Sat1,Svalbard,21.434503513388336,21.44100351445377,0.006500001065433025,[],[21],[0.006500001065433025]
723,Ka Band,Sat1,Svalbard,21.505003524944186,21.512503526173532,0.0075000012293457985,[],[21],[0.0075000012293457985]
724,Ka Band,Sat1,Svalbard,21.576003536581993,21.58350353781134,0.0075000012293457985,[],[21],[0.0075000012293457985]
725,Ka Band,Sat1,Svalbard,21.647503548301756,21.65400354936719,0.006500001065433025,[],[21],[0.006500001065433025]
731,Ka Band,Sat1,Svalbard,22.086503620259464,22.09400362148881,0.0075000012293457985,[],[22],[0.0075000012293457985]
732,Ka Band,Sat1,Svalbard,22.15750363189727,22.165503633208573,0.008000001311302185,[],[22],[0.008000001311302185]
734,Ka Band,Sat1,Svalbard,22.293503654189408,22.30700365640223,0.013500002212822437,"[{'Item1': 313, 'Item2': 3}]",[22],[0.013500002212822437]
739,Ka Band,Sat1,Svalbard,22.647003712132573,22.654003713279963,0.007000001147389412,[],[22],[0.007000001147389412]
745,Ka Band,Sat1,Svalbard,23.086503784172237,23.094003785401583,0.0075000012293457985,[],[23],[0.0075000012293457985]
749,Ka Band,Sat1,Svalbard,23.363503829576075,23.377003831788898,0.013500002212822437,"[{'Item1': 328, 'Item2': 3}]",[23],[0.013500002212822437]
750,Ka Band,Sat1,Svalbard,23.434003841131926,23.441003842279315,0.007000001147389412,[],[23],[0.007000001147389412]
752,Ka Band,Sat1,Svalbard,23.575503864325583,23.58300386555493,0.0075000012293457985,[],[23],[0.0075000012293457985]
753,Ka Band,Sat1,Svalbard,23.647003876045346,23.65350387711078,0.006500001065433025,[],[23],[0.006500001065433025]
759,Ka Band,Sat1,Svalbard,24.086003948003054,24.094003949314356,0.008000001311302185,[],[24],[0.008000001311302185]
761,Ka Band,Sat1,Svalbard,24.228503971360624,24.23600397258997,0.0075000012293457985,[],[24],[0.0075000012293457985]
762,Ka Band,Sat1,Svalbard,24.293003981932998,24.30650398414582,0.013500002212822437,"[{'Item1': 341, 'Item2': 3}]",[24],[0.013500002212822437]
766,Ka Band,Sat1,Svalbard,24.575504028238356,24.583004029467702,0.0075000012293457985,[],[24],[0.0075000012293457985]
767,Ka Band,Sat1,Svalbard,24.64700403995812,24.653504041023552,0.006500001065433025,[],[24],[0.006500001065433025]
772,Ka Band,Sat1,Svalbard,25.01500410027802,25.02200410142541,0.007000001147389412,[],[25],[0.007000001147389412]
773,Ka Band,Sat1,Svalbard,25.086004111915827,25.093504113145173,0.0075000012293457985,[],[25],[0.0075000012293457985]
777,Ka Band,Sat1,Svalbard,25.363004157319665,25.376504159532487,0.013500002212822437,"[{'Item1': 356, 'Item2': 3}]",[25],[0.013500002212822437]
778,Ka Band,Sat1,Svalbard,25.433504168875515,25.440504170022905,0.007000001147389412,[],[25],[0.007000001147389412]
787,Ka Band,Sat1,Svalbard,26.0860042758286,26.093504277057946,0.0075000012293457985,[],[26],[0.0075000012293457985]
789,Ka Band,Sat1,Svalbard,26.22850429918617,26.23550430033356,0.007000001147389412,[],[26],[0.007000001147389412]
