ID,frequency,source,destination,start,stop,duration,conflicts,days,timeSpentInDay
25,Ka Band,Sat1,ASF,2.2249076304463866,2.2350346661454537,0.010127035699067033,[],[2],[0.010127035699067033]
120,Ka Band,Sat1,ASF,10.602709780332875,10.612836202933009,0.010126422600134077,[],[10],[0.010126422600134077]
235,Ka Band,Sat1,ASF,20.96533228019749,20.975453547614908,0.010121267417417812,[],[20],[0.010121267417417812]
112,Ka Band,Sat1,ASF,9.813667924717246,9.823780777732138,0.010112853014891954,[],[9],[0.010112853014891954]
33,Ka Band,Sat1,ASF,3.01396411862884,3.0240766475191037,0.010112528890263484,[],[3],[0.010112528890263484]
227,Ka Band,Sat1,ASF,20.176305592127076,20.18641557645679,0.010109984329712773,[],[20],[0.010109984329712773]
314,Ka Band,Sat1,ASF,27.765044848611012,27.775148921247624,0.010104072636611505,[],[27],[0.010104072636611505]
224,Ka Band,Sat1,ASF,19.964194953823327,19.9742507137175,0.010055759894171956,[],[19],[0.010055759894171956]
123,Ka Band,Sat1,ASF,10.814870525952754,10.824917924136587,0.010047398183832712,[],[10],[0.010047398183832712]
22,Ka Band,Sat1,ASF,2.012826965016176,2.0228740602469624,0.010047095230786507,[],[2],[0.010047095230786507]
325,Ka Band,Sat1,ASF,28.76624720141656,28.776285898068906,0.01003869665234447,[],[28],[0.01003869665234447]
311,Ka Band,Sat1,ASF,27.55285720545039,27.56287038850017,0.010013183049778718,[],[27],[0.010013183049778718]
36,Ka Band,Sat1,ASF,3.2262722100694603,3.2362681508547433,0.009995940785282986,[],[3],[0.009995940785282986]
109,Ka Band,Sat1,ASF,9.601476300669026,9.611471580294285,0.009995279625259812,[],[9],[0.009995279625259812]
213,Ka Band,Sat1,ASF,18.96305886303696,18.973049756218504,0.009990893181544891,[],[18],[0.009990893181544891]
134,Ka Band,Sat1,ASF,11.816071241299412,11.826053879314017,0.009982638014605527,[],[11],[0.009982638014605527]
11,Ka Band,Sat1,ASF,1.011691021372579,1.0216733572550465,0.009982335882467552,[],[1],[0.009982335882467552]
238,Ka Band,Sat1,ASF,21.177671085186088,21.187648977471852,0.009977892285764511,[],[21],[0.009977892285764511]
336,Ka Band,Sat1,ASF,29.767447664817592,29.777421705940572,0.009974041122980282,[],[29],[0.009974041122980282]
202,Ka Band,Sat1,ASF,17.96192380890598,17.971850735571703,0.009926926665723812,[],[17],[0.009926926665723812]
145,Ka Band,Sat1,ASF,12.817270023755107,12.82718880669857,0.009918782943463711,[],[12],[0.009918782943463711]
0,Ka Band,Sat1,ASF,0.010556090081051241,0.020474598862577346,0.009918508781526105,[],[0],[0.009918508781526105]
300,Ka Band,Sat1,ASF,26.55162426619415,26.56149978490969,0.009875518715539044,[],[26],[0.009875518715539044]
191,Ka Band,Sat1,ASF,16.96078964272539,16.970653706797943,0.009864064072552026,[],[16],[0.009864064072552026]
47,Ka Band,Sat1,ASF,4.227643709793299,4.237501008062405,0.009857298269105641,[],[4],[0.009857298269105641]
98,Ka Band,Sat1,ASF,8.600243454536832,8.610100049854752,0.00985659531792038,[],[8],[0.00985659531792038]
156,Ka Band,Sat1,ASF,13.818466794544529,13.828322879528935,0.009856084984406266,[],[13],[0.009856084984406266]
249,Ka Band,Sat1,ASF,22.179043514999975,22.188881738677996,0.009838223678020341,[],[22],[0.009838223678020341]
180,Ka Band,Sat1,ASF,15.959656180067055,15.969458731373912,0.0098025513068567,[],[15],[0.0098025513068567]
167,Ka Band,Sat1,ASF,14.819661500307761,14.82945626942039,0.009794769112628998,[],[14],[0.009794769112628998]
169,Ka Band,Sat1,ASF,14.958523243521183,14.968265865242762,0.00974262172157836,[],[14],[0.00974262172157836]
178,Ka Band,Sat1,ASF,15.820854105718437,15.830589146619483,0.009735040901045267,[],[15],[0.009735040901045267]
288,Ka Band,Sat1,ASF,25.550392076528556,25.56012216601394,0.009730089485383786,[],[25],[0.009730089485383786]
59,Ka Band,Sat1,ASF,5.229022255553454,5.238733079299968,0.009710823746514663,[],[5],[0.009710823746514663]
86,Ka Band,Sat1,ASF,7.599011368727571,7.608721483074684,0.009710114347113219,[],[7],[0.009710114347113219]
261,Ka Band,Sat1,ASF,23.18042301135084,23.190113703863947,0.00969069251310728,[],[23],[0.00969069251310728]
158,Ka Band,Sat1,ASF,13.957390670082185,13.967075157656659,0.009684487574473266,[],[13],[0.009684487574473266]
189,Ka Band,Sat1,ASF,16.822044533414328,16.83172168880952,0.009677155395191761,[],[16],[0.009677155395191761]
147,Ka Band,Sat1,ASF,12.956258279736248,12.965886679808598,0.009628400072349663,[],[12],[0.009628400072349663]
200,Ka Band,Sat1,ASF,17.823232741015087,17.832854070823142,0.009621329808055634,[],[17],[0.009621329808055634]
338,Ka Band,Sat1,ASF,29.906493338587836,29.916074880823114,0.009581542235277851,[],[29],[0.009581542235277851]
276,Ka Band,Sat1,ASF,24.54916071255813,24.558737333541675,0.009576620983544615,[],[24],[0.009576620983544615]
9,Ka Band,Sat1,ASF,0.8730442056523519,0.882619049310578,0.00957484365822614,[],[0],[0.00957484365822614]
136,Ka Band,Sat1,ASF,11.955125894893529,11.964700430714872,0.009574535821343488,[],[11],[0.009574535821343488]
211,Ka Band,Sat1,ASF,18.824418669863952,18.833986481092264,0.00956781122831174,[],[18],[0.00956781122831174]
71,Ka Band,Sat1,ASF,6.230407993608619,6.239964330034493,0.009556336425873724,[],[6],[0.009556336425873724]
74,Ka Band,Sat1,ASF,6.5977801225042265,6.607335687868351,0.009555565364124163,[],[6],[0.009555565364124163]
273,Ka Band,Sat1,ASF,24.181809722501924,24.191344834081917,0.009535111579992872,[],[24],[0.009535111579992872]
327,Ka Band,Sat1,ASF,28.90536082092366,28.9148906612361,0.009529840312438864,[],[28],[0.009529840312438864]
20,Ka Band,Sat1,ASF,1.8742281693746428,1.8837516015109532,0.009523432136310461,[],[1],[0.009523432136310461]
125,Ka Band,Sat1,ASF,10.953993344312417,10.963516519781981,0.009523175469563938,[],[10],[0.009523175469563938]
222,Ka Band,Sat1,ASF,19.825602322768873,19.83511906824924,0.009516745480368627,[],[19],[0.009516745480368627]
316,Ka Band,Sat1,ASF,27.90422797691738,27.913708746042285,0.009480769124905919,[],[27],[0.009480769124905919]
31,Ka Band,Sat1,ASF,2.8754097719747986,2.884884469146657,0.009474697171858448,[],[2],[0.009474697171858448]
114,Ka Band,Sat1,ASF,9.952860444405763,9.9623349196165,0.00947447521073741,[],[9],[0.00947447521073741]
233,Ka Band,Sat1,ASF,20.82678361053114,20.836251992835205,0.009468382304063994,[],[20],[0.009468382304063994]
305,Ka Band,Sat1,ASF,26.903094658223257,26.91252920800086,0.00943454977760183,[],[26],[0.00943454977760183]
